#pixelIndex	x	y	bupId	age	sex	instigator
17824	24	178	8861	0	1	2
17825	25	178	2856	0	1	2
17826	26	178	3386	0	1	2
17827	27	178	26	0	1	2
17828	28	178	1801	0	1	2
17829	29	178	2221	0	1	2
17830	30	178	17972	0	1	1
17831	31	178	18476	0	1	1
17832	32	178	2584	0	1	1
17833	33	178	9296	0	1	1
17834	34	178	14239	0	1	1
17835	35	178	19206	0	1	1
17836	36	178	6228	0	1	1
17837	37	178	1970	0	1	1
17838	38	178	11471	0	1	1
17839	39	178	2928	0	1	1
17840	40	178	10370	0	1	1
17841	41	178	3571	0	1	1
17842	42	178	3183	0	1	1
17843	43	178	9671	0	1	1
17844	44	178	10536	0	1	1
17845	45	178	16764	0	1	1
17846	46	178	7845	0	1	1
17847	47	178	3142	0	1	1
17848	48	178	12436	0	1	1
17849	49	178	10780	0	1	1
17850	50	178	11120	0	1	1
17851	51	178	15043	0	1	1
17852	52	178	4213	0	1	1
17853	53	178	14896	0	1	0
17854	54	178	16892	0	1	0
17855	55	178	19774	0	1	0
17856	56	178	4858	0	1	0
17857	57	178	9304	0	1	0
17858	58	178	11035	0	1	0
17859	59	178	1458	0	1	0
17860	60	178	14112	0	1	0
17861	61	178	9116	0	1	0
17862	62	178	8529	0	1	0
17863	63	178	13622	0	1	0
17864	64	178	1266	0	1	0
17865	65	178	2762	0	1	0
17866	66	178	6612	0	1	0
17867	67	178	14275	0	1	0
17868	68	178	17468	0	1	0
17869	69	178	13011	0	1	0
17870	70	178	2061	0	1	0
17871	71	178	3097	0	1	0
17872	72	178	18099	0	0	3
17873	73	178	18089	0	0	2
17874	74	178	19337	0	0	2
17875	75	178	12078	0	0	2
17876	76	178	7858	0	0	2
17877	77	178	1190	0	0	2
17878	78	178	2541	0	0	1
17879	79	178	11460	0	0	1
17880	80	178	12857	0	0	1
17881	81	178	6098	0	0	1
17882	82	178	11577	0	0	1
17883	83	178	9583	0	0	1
17884	84	178	12493	0	0	1
17885	85	178	4136	0	0	0
17886	86	178	14323	0	0	0
17887	87	178	5634	0	0	0
17888	88	178	9528	0	0	0
17889	89	178	5483	0	0	0
17890	90	178	12554	0	0	0
17891	91	178	15045	0	0	0
17892	92	178	5867	0	0	0
17893	93	178	17261	0	0	0
17894	94	178	6153	0	0	0
17895	95	178	8499	0	0	0
17896	96	178	11091	0	0	0
17897	97	178	17334	0	0	0
17898	98	178	5715	0	0	0
17899	99	178	6271	0	0	2
17900	0	179	9561	0	2	2
17901	1	179	16000	0	2	2
17902	2	179	737	0	2	2
17903	3	179	13883	0	2	2
17904	4	179	1664	0	2	2
17905	5	179	13305	0	2	1
17906	6	179	3426	0	2	1
17907	7	179	12524	0	2	0
17908	8	179	17162	0	2	0
17909	9	179	9373	0	2	0
17910	10	179	18837	0	2	0
17911	11	179	11651	0	1	3
17912	12	179	8597	0	1	2
17913	13	179	16893	0	1	2
17914	14	179	17105	0	1	2
17915	15	179	2199	0	1	2
17916	16	179	5800	0	1	2
17917	17	179	246	0	1	2
17918	18	179	5530	0	1	2
17919	19	179	17075	0	1	2
17920	20	179	19068	0	1	2
17921	21	179	6182	0	1	2
17922	22	179	5044	0	1	2
17923	23	179	7081	0	1	2
17924	24	179	7938	0	1	2
17925	25	179	10421	0	1	2
17926	26	179	10624	0	1	2
17927	27	179	11988	0	1	2
17928	28	179	12752	0	1	2
17929	29	179	14688	0	1	2
17930	30	179	18297	0	1	2
17931	31	179	7985	0	1	1
17932	32	179	9995	0	1	1
17933	33	179	17515	0	1	1
17934	34	179	11213	0	1	1
17935	35	179	11573	0	1	1
17936	36	179	16796	0	1	1
17937	37	179	4152	0	1	1
17938	38	179	7408	0	1	1
17939	39	179	13509	0	1	1
17940	40	179	1695	0	1	1
17941	41	179	7028	0	1	1
17942	42	179	2456	0	1	1
17943	43	179	6270	0	1	1
17944	44	179	10392	0	1	1
17945	45	179	5186	0	1	1
17946	46	179	14949	0	1	1
17947	47	179	17166	0	1	1
17948	48	179	1629	0	1	1
17949	49	179	9758	0	1	0
17950	50	179	13685	0	1	0
17951	51	179	16899	0	1	0
17952	52	179	3521	0	1	0
17953	53	179	3237	0	1	0
17954	54	179	11247	0	1	0
17955	55	179	19843	0	1	0
17956	56	179	8455	0	1	0
17957	57	179	7822	0	1	0
17958	58	179	12259	0	1	0
17959	59	179	3828	0	1	0
17960	60	179	7967	0	1	0
17961	61	179	12336	0	1	0
17962	62	179	10446	0	0	2
17963	63	179	5037	0	0	2
17964	64	179	15391	0	0	2
17965	65	179	16013	0	0	2
17966	66	179	5269	0	0	2
17967	67	179	16703	0	0	2
17968	68	179	4544	0	0	2
17969	69	179	7541	0	0	2
17970	70	179	451	0	0	2
17971	71	179	1450	0	0	2
17972	72	179	9403	0	0	2
17973	73	179	9818	0	0	2
17974	74	179	14719	0	0	2
17975	75	179	16498	0	0	2
17976	76	179	18231	0	0	2
17977	77	179	19466	0	0	1
17978	78	179	6752	0	0	1
17979	79	179	12779	0	0	1
17980	80	179	8795	0	0	1
17981	81	179	1466	0	0	1
17982	82	179	3459	0	0	1
17983	83	179	7924	0	0	1
17984	84	179	8534	0	0	1
17985	85	179	12993	0	0	1
17986	86	179	12001	0	0	0
17987	87	179	11324	0	0	0
17988	88	179	14864	0	0	0
17989	89	179	4983	0	0	0
17990	90	179	12958	0	0	0
17991	91	179	6108	0	0	0
17992	92	179	16134	0	0	0
17993	93	179	2251	0	0	0
17994	94	179	9750	0	0	0
17995	95	179	16883	0	0	0
17996	96	179	15089	0	0	0
17997	97	179	17366	0	0	0
17998	98	179	19638	0	0	0
17999	99	179	19639	0	0	0
18000	0	180	16598	0	2	2
18001	1	180	9912	0	2	2
18002	2	180	2796	0	2	2
18003	3	180	8573	0	2	2
18004	4	180	5249	0	2	1
18005	5	180	16399	0	2	0
18006	6	180	11608	0	2	0
18007	7	180	3668	0	2	0
18008	8	180	7361	0	2	0
18009	9	180	7969	0	2	0
18010	10	180	2716	0	1	3
18011	11	180	4093	0	1	3
18012	12	180	4121	0	1	2
18013	13	180	19696	0	1	2
18014	14	180	5931	0	1	2
18015	15	180	11118	0	1	2
18016	16	180	12539	0	1	2
18017	17	180	8271	0	1	2
18018	18	180	18514	0	1	2
18019	19	180	354	0	1	2
18020	20	180	1998	0	1	2
18021	21	180	4092	0	1	2
18022	22	180	10002	0	1	2
18023	23	180	16931	0	1	2
18024	24	180	12629	0	1	2
18025	25	180	14584	0	1	2
18026	26	180	16803	0	1	2
18027	27	180	3251	0	1	1
18028	28	180	11457	0	1	1
18029	29	180	19660	0	1	1
18030	30	180	13208	0	1	1
18031	31	180	8199	0	1	1
18032	32	180	8809	0	1	1
18033	33	180	9895	0	1	1
18034	34	180	16299	0	1	1
18035	35	180	17800	0	1	1
18036	36	180	3880	0	1	1
18037	37	180	13676	0	1	1
18038	38	180	17420	0	1	1
18039	39	180	4079	0	1	1
18040	40	180	1719	0	1	1
18041	41	180	4767	0	1	1
18042	42	180	17819	0	1	1
18043	43	180	18319	0	1	1
18044	44	180	6162	0	1	1
18045	45	180	12817	0	1	1
18046	46	180	7513	0	1	1
18047	47	180	14633	0	1	1
18048	48	180	3669	0	1	1
18049	49	180	3018	0	1	1
18050	50	180	8757	0	1	0
18051	51	180	13248	0	1	0
18052	52	180	3885	0	1	0
18053	53	180	7843	0	1	0
18054	54	180	16516	0	1	0
18055	55	180	5994	0	1	0
18056	56	180	9897	0	1	0
18057	57	180	12325	0	1	0
18058	58	180	16530	0	1	0
18059	59	180	18303	0	1	0
18060	60	180	12776	0	1	0
18061	61	180	8643	0	1	0
18062	62	180	19261	0	1	0
18063	63	180	13448	0	1	0
18064	64	180	7042	0	1	0
18065	65	180	15537	0	1	0
18066	66	180	15771	0	1	0
18067	67	180	12526	0	1	0
18068	68	180	17275	0	1	0
18069	69	180	5181	0	1	0
18070	70	180	19678	0	0	3
18071	71	180	5480	0	0	2
18072	72	180	4272	0	0	2
18073	73	180	8049	0	0	2
18074	74	180	0	0	0	2
18075	75	180	14435	0	0	2
18076	76	180	7161	0	0	1
18077	77	180	6198	0	0	1
18078	78	180	16048	0	0	1
18079	79	180	892	0	0	1
18080	80	180	13602	0	0	1
18081	81	180	11905	0	0	1
18082	82	180	18091	0	0	1
18083	83	180	14822	0	0	0
18084	84	180	13159	0	0	0
18085	85	180	13313	0	0	0
18086	86	180	10379	0	0	0
18087	87	180	2269	0	0	0
18088	88	180	4914	0	0	0
18089	89	180	8883	0	0	0
18090	90	180	5721	0	0	0
18091	91	180	7559	0	0	0
18092	92	180	13427	0	0	0
18093	93	180	18550	0	0	0
18094	94	180	8411	0	0	0
18095	95	180	3288	0	0	0
18096	96	180	9678	0	0	0
18097	97	180	6027	0	0	0
18098	98	180	13583	0	0	0
18099	99	180	15446	0	0	2
18100	0	181	10198	0	2	2
18101	1	181	2165	0	2	2
18102	2	181	5336	0	2	1
18103	3	181	1452	0	2	1
18104	4	181	13866	0	2	1
18105	5	181	2192	0	2	1
18106	6	181	4297	0	2	1
18107	7	181	15528	0	2	0
18108	8	181	1494	0	2	0
18109	9	181	1188	0	1	3
18110	10	181	14735	0	1	3
18111	11	181	52	0	1	2
18112	12	181	5752	0	1	2
18113	13	181	15075	0	1	2
18114	14	181	4581	0	1	2
18115	15	181	15197	0	1	2
18116	16	181	17982	0	1	2
18117	17	181	18171	0	1	2
18118	18	181	248	0	1	2
18119	19	181	778	0	1	2
18120	20	181	8039	0	1	2
18121	21	181	12428	0	1	2
18122	22	181	18669	0	1	2
18123	23	181	17725	0	1	2
18124	24	181	1554	0	1	2
18125	25	181	4254	0	1	2
18126	26	181	14713	0	1	2
18127	27	181	19252	0	1	2
18128	28	181	9964	0	1	2
18129	29	181	312	0	1	2
18130	30	181	13151	0	1	2
18131	31	181	3224	0	1	2
18132	32	181	14717	0	1	2
18133	33	181	1671	0	1	1
18134	34	181	14512	0	1	1
18135	35	181	12082	0	1	1
18136	36	181	15941	0	1	1
18137	37	181	16047	0	1	1
18138	38	181	7251	0	1	1
18139	39	181	17701	0	1	1
18140	40	181	14595	0	1	1
18141	41	181	3415	0	1	1
18142	42	181	15802	0	1	1
18143	43	181	17251	0	1	1
18144	44	181	18986	0	1	1
18145	45	181	19867	0	1	1
18146	46	181	2353	0	1	1
18147	47	181	7885	0	1	1
18148	48	181	5182	0	1	0
18149	49	181	5604	0	1	0
18150	50	181	9639	0	1	0
18151	51	181	16595	0	1	0
18152	52	181	15223	0	1	0
18153	53	181	3320	0	1	0
18154	54	181	4911	0	1	0
18155	55	181	5022	0	1	0
18156	56	181	10029	0	1	0
18157	57	181	18606	0	1	0
18158	58	181	7043	0	1	0
18159	59	181	16377	0	1	0
18160	60	181	9342	0	1	0
18161	61	181	9343	0	1	0
18162	62	181	13024	0	1	0
18163	63	181	10191	0	1	0
18164	64	181	6486	0	0	2
18165	65	181	9605	0	0	2
18166	66	181	10594	0	0	2
18167	67	181	9534	0	0	2
18168	68	181	11888	0	0	2
18169	69	181	9924	0	0	2
18170	70	181	11207	0	0	2
18171	71	181	13644	0	0	2
18172	72	181	14985	0	0	2
18173	73	181	15124	0	0	2
18174	74	181	11354	0	0	2
18175	75	181	5541	0	0	2
18176	76	181	4059	0	0	1
18177	77	181	10955	0	0	1
18178	78	181	5643	0	0	1
18179	79	181	19559	0	0	1
18180	80	181	9878	0	0	1
18181	81	181	4937	0	0	1
18182	82	181	7204	0	0	0
18183	83	181	16465	0	0	0
18184	84	181	8591	0	0	0
18185	85	181	5646	0	0	0
18186	86	181	15762	0	0	0
18187	87	181	17139	0	0	0
18188	88	181	12318	0	0	0
18189	89	181	12375	0	0	0
18190	90	181	18878	0	0	0
18191	91	181	10927	0	0	0
18192	92	181	4716	0	0	0
18193	93	181	15038	0	0	0
18194	94	181	16079	0	0	0
18195	95	181	7908	0	0	0
18196	96	181	10453	0	0	0
18197	97	181	12534	0	0	0
18198	98	181	2283	0	0	0
18199	99	181	6066	0	0	2
18200	0	182	12304	0	2	2
18201	1	182	13808	0	2	2
18202	2	182	644	0	2	2
18203	3	182	6402	0	2	2
18204	4	182	11386	0	2	2
18205	5	182	15372	0	2	2
18206	6	182	1217	0	2	1
18207	7	182	3798	0	2	1
18208	8	182	10355	0	2	1
18209	9	182	15356	0	2	1
18210	10	182	17664	0	2	0
18211	11	182	9260	0	1	3
18212	12	182	15072	0	1	3
18213	13	182	6606	0	1	2
18214	14	182	16908	0	1	2
18215	15	182	18702	0	1	2
18216	16	182	1798	0	1	2
18217	17	182	4843	0	1	2
18218	18	182	10155	0	1	2
18219	19	182	12363	0	1	2
18220	20	182	19377	0	1	2
18221	21	182	19704	0	1	2
18222	22	182	625	0	1	2
18223	23	182	14364	0	1	2
18224	24	182	1310	0	1	2
18225	25	182	12069	0	1	2
18226	26	182	19669	0	1	2
18227	27	182	7201	0	1	2
18228	28	182	16330	0	1	2
18229	29	182	4505	0	1	2
18230	30	182	1262	0	1	2
18231	31	182	245	0	1	2
18232	32	182	74	0	1	2
18233	33	182	75	0	1	2
18234	34	182	76	0	1	2
18235	35	182	77	0	1	2
18236	36	182	1219	0	1	2
18237	37	182	1603	0	1	2
18238	38	182	1474	0	1	2
18239	39	182	2218	0	1	2
18240	40	182	2935	0	1	2
18241	41	182	7036	0	1	1
18242	42	182	12980	0	1	1
18243	43	182	1734	0	1	1
18244	44	182	18187	0	1	1
18245	45	182	6812	0	1	1
18246	46	182	10122	0	1	1
18247	47	182	15885	0	1	1
18248	48	182	3496	0	1	1
18249	49	182	17638	0	1	1
18250	50	182	19592	0	1	1
18251	51	182	4389	0	1	1
18252	52	182	9318	0	1	1
18253	53	182	14784	0	1	1
18254	54	182	15862	0	1	1
18255	55	182	15417	0	1	1
18256	56	182	14200	0	1	1
18257	57	182	5330	0	1	1
18258	58	182	4146	0	1	0
18259	59	182	6140	0	1	0
18260	60	182	3871	0	1	0
18261	61	182	12996	0	1	0
18262	62	182	15910	0	1	0
18263	63	182	9933	0	1	0
18264	64	182	13505	0	1	0
18265	65	182	16092	0	1	0
18266	66	182	2676	0	1	0
18267	67	182	8079	0	1	0
18268	68	182	14316	0	1	0
18269	69	182	9040	0	1	0
18270	70	182	11217	0	0	2
18271	71	182	785	0	0	2
18272	72	182	4482	0	0	2
18273	73	182	11155	0	0	2
18274	74	182	18619	0	0	2
18275	75	182	10891	0	0	2
18276	76	182	799	0	0	2
18277	77	182	1517	0	0	2
18278	78	182	17668	0	0	1
18279	79	182	1069	0	0	1
18280	80	182	7641	0	0	1
18281	81	182	8641	0	0	1
18282	82	182	9873	0	0	1
18283	83	182	16025	0	0	1
18284	84	182	16891	0	0	1
18285	85	182	12680	0	0	1
18286	86	182	10022	0	0	1
18287	87	182	5905	0	0	0
18288	88	182	14432	0	0	0
18289	89	182	4144	0	0	0
18290	90	182	10294	0	0	0
18291	91	182	5844	0	0	0
18292	92	182	19328	0	0	0
18293	93	182	2177	0	0	0
18294	94	182	3925	0	0	0
18295	95	182	7165	0	0	0
18296	96	182	10116	0	0	0
18297	97	182	19877	0	0	0
18298	98	182	5683	0	0	0
18299	99	182	15527	0	0	2
18300	0	183	13460	0	2	2
18301	1	183	1431	0	2	2
18302	2	183	2985	0	2	2
18303	3	183	17517	0	2	1
18304	4	183	7239	0	2	1
18305	5	183	8018	0	2	1
18306	6	183	9989	0	2	1
18307	7	183	10992	0	2	1
18308	8	183	10932	0	2	0
18309	9	183	4986	0	1	3
18310	10	183	3132	0	1	3
18311	11	183	16916	0	1	3
18312	12	183	5567	0	1	2
18313	13	183	6141	0	1	2
18314	14	183	7853	0	1	2
18315	15	183	12108	0	1	2
18316	16	183	16934	0	1	2
18317	17	183	6397	0	1	2
18318	18	183	10951	0	1	2
18319	19	183	19675	0	1	2
18320	20	183	22	0	1	2
18321	21	183	770	0	1	2
18322	22	183	14620	0	1	2
18323	23	183	6947	0	1	2
18324	24	183	6070	0	1	2
18325	25	183	11455	0	1	2
18326	26	183	14116	0	1	2
18327	27	183	5391	0	1	2
18328	28	183	13894	0	1	2
18329	29	183	7282	0	1	1
18330	30	183	8260	0	1	1
18331	31	183	10164	0	1	1
18332	32	183	9775	0	1	1
18333	33	183	10896	0	1	1
18334	34	183	1206	0	1	1
18335	35	183	13801	0	1	1
18336	36	183	1940	0	1	1
18337	37	183	8160	0	1	1
18338	38	183	1615	0	1	1
18339	39	183	1616	0	1	1
18340	40	183	14366	0	1	1
18341	41	183	12167	0	1	1
18342	42	183	2230	0	1	1
18343	43	183	2220	0	1	1
18344	44	183	16589	0	1	1
18345	45	183	3728	0	1	0
18346	46	183	13230	0	1	0
18347	47	183	2187	0	1	0
18348	48	183	13571	0	1	0
18349	49	183	9408	0	1	0
18350	50	183	5928	0	1	0
18351	51	183	5837	0	1	0
18352	52	183	13136	0	1	0
18353	53	183	18092	0	1	0
18354	54	183	14246	0	1	0
18355	55	183	19385	0	1	0
18356	56	183	17063	0	1	0
18357	57	183	1906	0	1	0
18358	58	183	7760	0	1	0
18359	59	183	8732	0	1	0
18360	60	183	10250	0	1	0
18361	61	183	10425	0	1	0
18362	62	183	17788	0	1	0
18363	63	183	7505	0	0	3
18364	64	183	6639	0	0	2
18365	65	183	17579	0	0	2
18366	66	183	6296	0	0	2
18367	67	183	13830	0	0	2
18368	68	183	882	0	0	2
18369	69	183	16492	0	0	2
18370	70	183	261	0	0	2
18371	71	183	12684	0	0	2
18372	72	183	19424	0	0	1
18373	73	183	10737	0	0	1
18374	74	183	9224	0	0	1
18375	75	183	9098	0	0	1
18376	76	183	18750	0	0	1
18377	77	183	18198	0	0	1
18378	78	183	12119	0	0	1
18379	79	183	6814	0	0	1
18380	80	183	6770	0	0	1
18381	81	183	10679	0	0	1
18382	82	183	10894	0	0	0
18383	83	183	18923	0	0	0
18384	84	183	19409	0	0	0
18385	85	183	5522	0	0	0
18386	86	183	5814	0	0	0
18387	87	183	12261	0	0	0
18388	88	183	8467	0	0	0
18389	89	183	4306	0	0	0
18390	90	183	8214	0	0	0
18391	91	183	18828	0	0	0
18392	92	183	11041	0	0	0
18393	93	183	4251	0	0	0
18394	94	183	19570	0	0	0
18395	95	183	7480	0	0	0
18396	96	183	7730	0	0	0
18397	97	183	12055	0	0	0
18398	98	183	13402	0	0	0
18399	99	183	14597	0	0	1
18400	0	184	1459	0	2	2
18401	1	184	5374	0	2	2
18402	2	184	2154	0	2	2
18403	3	184	19825	0	2	2
18404	4	184	17509	0	2	2
18405	5	184	1299	0	2	2
18406	6	184	9164	0	2	1
18407	7	184	11739	0	2	1
18408	8	184	11399	0	2	1
18409	9	184	12006	0	2	0
18410	10	184	10396	0	1	3
18411	11	184	18670	0	1	2
18412	12	184	1658	0	1	2
18413	13	184	527	0	1	2
18414	14	184	9438	0	1	2
18415	15	184	4679	0	1	2
18416	16	184	5337	0	1	2
18417	17	184	11670	0	1	2
18418	18	184	4573	0	1	2
18419	19	184	15419	0	1	2
18420	20	184	243	0	1	2
18421	21	184	62	0	1	2
18422	22	184	1337	0	1	2
18423	23	184	1338	0	1	2
18424	24	184	11178	0	1	2
18425	25	184	582	0	1	2
18426	26	184	5835	0	1	2
18427	27	184	3909	0	1	1
18428	28	184	13003	0	1	1
18429	29	184	7101	0	1	1
18430	30	184	12349	0	1	1
18431	31	184	12350	0	1	1
18432	32	184	14664	0	1	1
18433	33	184	3013	0	1	1
18434	34	184	4666	0	1	1
18435	35	184	5232	0	1	1
18436	36	184	5275	0	1	1
18437	37	184	6273	0	1	1
18438	38	184	13238	0	1	1
18439	39	184	2860	0	1	1
18440	40	184	6428	0	1	1
18441	41	184	19776	0	1	0
18442	42	184	8252	0	1	0
18443	43	184	3474	0	1	0
18444	44	184	5494	0	1	0
18445	45	184	18785	0	1	0
18446	46	184	12826	0	1	0
18447	47	184	15944	0	1	0
18448	48	184	13973	0	1	0
18449	49	184	8269	0	1	0
18450	50	184	11430	0	1	0
18451	51	184	8377	0	1	0
18452	52	184	10222	0	1	0
18453	53	184	1894	0	1	0
18454	54	184	1652	0	1	0
18455	55	184	7025	0	1	0
18456	56	184	19503	0	1	0
18457	57	184	1326	0	1	0
18458	58	184	14428	0	1	0
18459	59	184	6454	0	1	0
18460	60	184	10336	0	1	0
18461	61	184	11924	0	1	0
18462	62	184	13628	0	1	0
18463	63	184	16603	0	1	0
18464	64	184	19417	0	1	0
18465	65	184	13274	0	1	0
18466	66	184	6624	0	1	0
18467	67	184	7016	0	1	0
18468	68	184	7556	0	1	0
18469	69	184	13802	0	0	3
18470	70	184	12096	0	0	3
18471	71	184	4600	0	0	2
18472	72	184	2243	0	0	2
18473	73	184	10289	0	0	2
18474	74	184	18170	0	0	2
18475	75	184	4840	0	0	2
18476	76	184	7708	0	0	2
18477	77	184	7856	0	0	2
18478	78	184	4642	0	0	2
18479	79	184	13566	0	0	2
18480	80	184	8119	0	0	2
18481	81	184	6955	0	0	1
18482	82	184	17449	0	0	1
18483	83	184	2321	0	0	1
18484	84	184	13550	0	0	1
18485	85	184	826	0	0	1
18486	86	184	993	0	0	1
18487	87	184	3466	0	0	1
18488	88	184	7084	0	0	0
18489	89	184	17255	0	0	0
18490	90	184	16101	0	0	0
18491	91	184	5048	0	0	0
18492	92	184	15418	0	0	0
18493	93	184	8355	0	0	0
18494	94	184	8570	0	0	0
18495	95	184	9505	0	0	0
18496	96	184	12897	0	0	0
18497	97	184	17374	0	0	0
18498	98	184	4374	0	0	0
18499	99	184	13307	0	0	1
18500	0	185	1305	0	2	3
18501	1	185	2112	0	2	2
18502	2	185	17208	0	2	2
18503	3	185	3429	0	2	2
18504	4	185	14948	0	2	2
18505	5	185	1514	0	2	2
18506	6	185	13465	0	2	2
18507	7	185	13730	0	2	2
18508	8	185	11711	0	2	2
18509	9	185	10691	0	2	1
18510	10	185	2913	0	2	1
18511	11	185	4587	0	2	1
18512	12	185	17294	0	2	0
18513	13	185	18055	0	2	0
18514	14	185	15856	0	2	0
18515	15	185	4957	0	2	0
18516	16	185	2809	0	1	3
18517	17	185	13441	0	1	2
18518	18	185	1192	0	1	2
18519	19	185	7	0	1	2
18520	20	185	14547	0	1	2
18521	21	185	17849	0	1	2
18522	22	185	15905	0	1	2
18523	23	185	226	0	1	2
18524	24	185	1351	0	1	2
18525	25	185	2706	0	1	2
18526	26	185	6481	0	1	2
18527	27	185	9805	0	1	2
18528	28	185	15573	0	1	2
18529	29	185	2044	0	1	2
18530	30	185	3363	0	1	2
18531	31	185	1307	0	1	2
18532	32	185	18937	0	1	2
18533	33	185	409	0	1	2
18534	34	185	8602	0	1	1
18535	35	185	2313	0	1	1
18536	36	185	10735	0	1	1
18537	37	185	10519	0	1	1
18538	38	185	17764	0	1	1
18539	39	185	1343	0	1	1
18540	40	185	19244	0	1	1
18541	41	185	1973	0	1	1
18542	42	185	4786	0	1	1
18543	43	185	1400	0	1	1
18544	44	185	1416	0	1	1
18545	45	185	18393	0	1	1
18546	46	185	13684	0	1	0
18547	47	185	3935	0	1	0
18548	48	185	5456	0	1	0
18549	49	185	7936	0	1	0
18550	50	185	11246	0	1	0
18551	51	185	3113	0	1	0
18552	52	185	9545	0	1	0
18553	53	185	16241	0	1	0
18554	54	185	9313	0	1	0
18555	55	185	6180	0	1	0
18556	56	185	1624	0	1	0
18557	57	185	1678	0	1	0
18558	58	185	9549	0	1	0
18559	59	185	7748	0	1	0
18560	60	185	17528	0	1	0
18561	61	185	6367	0	1	0
18562	62	185	7314	0	1	0
18563	63	185	8683	0	1	0
18564	64	185	9578	0	1	0
18565	65	185	14640	0	1	0
18566	66	185	2053	0	1	0
18567	67	185	7984	0	1	0
18568	68	185	17549	0	0	3
18569	69	185	15763	0	0	2
18570	70	185	10050	0	0	2
18571	71	185	4341	0	0	2
18572	72	185	17679	0	0	2
18573	73	185	19386	0	0	2
18574	74	185	19755	0	0	2
18575	75	185	15946	0	0	2
18576	76	185	11318	0	0	2
18577	77	185	18421	0	0	1
18578	78	185	1019	0	0	1
18579	79	185	12147	0	0	1
18580	80	185	12904	0	0	1
18581	81	185	10825	0	0	0
18582	82	185	3003	0	0	0
18583	83	185	8790	0	0	0
18584	84	185	17833	0	0	0
18585	85	185	17276	0	0	0
18586	86	185	4498	0	0	0
18587	87	185	18379	0	0	0
18588	88	185	5914	0	0	0
18589	89	185	13988	0	0	0
18590	90	185	5113	0	0	0
18591	91	185	11451	0	0	0
18592	92	185	2720	0	0	0
18593	93	185	10008	0	0	0
18594	94	185	4514	0	0	0
18595	95	185	13298	0	0	0
18596	96	185	16123	0	0	0
18597	97	185	4746	0	0	0
18598	98	185	5226	0	0	0
18599	99	185	18840	0	0	2
18600	0	186	13608	0	2	3
18601	1	186	13787	0	2	3
18602	2	186	15719	0	2	2
18603	3	186	14490	0	2	1
18604	4	186	6429	0	2	0
18605	5	186	9978	0	2	0
18606	6	186	12917	0	2	0
18607	7	186	9393	0	2	0
18608	8	186	1213	0	1	2
18609	9	186	18240	0	1	2
18610	10	186	18921	0	1	2
18611	11	186	1433	0	1	2
18612	12	186	3469	0	1	2
18613	13	186	5757	0	1	2
18614	14	186	233	0	1	2
18615	15	186	3492	0	1	2
18616	16	186	8797	0	1	2
18617	17	186	12297	0	1	2
18618	18	186	16728	0	1	2
18619	19	186	3175	0	1	2
18620	20	186	2737	0	1	2
18621	21	186	5997	0	1	2
18622	22	186	14162	0	1	2
18623	23	186	3808	0	1	2
18624	24	186	3522	0	1	2
18625	25	186	15686	0	1	2
18626	26	186	17979	0	1	2
18627	27	186	8665	0	1	2
18628	28	186	11058	0	1	1
18629	29	186	14987	0	1	1
18630	30	186	6575	0	1	1
18631	31	186	8874	0	1	1
18632	32	186	5023	0	1	1
18633	33	186	17242	0	1	1
18634	34	186	2857	0	1	1
18635	35	186	12195	0	1	1
18636	36	186	2278	0	1	1
18637	37	186	16995	0	1	1
18638	38	186	12362	0	1	1
18639	39	186	17462	0	1	1
18640	40	186	2657	0	1	1
18641	41	186	4522	0	1	1
18642	42	186	8298	0	1	1
18643	43	186	13707	0	1	1
18644	44	186	18323	0	1	1
18645	45	186	17996	0	1	1
18646	46	186	18336	0	1	1
18647	47	186	19108	0	1	1
18648	48	186	3770	0	1	1
18649	49	186	9622	0	1	1
18650	50	186	7932	0	1	1
18651	51	186	14953	0	1	1
18652	52	186	9747	0	1	0
18653	53	186	16915	0	1	0
18654	54	186	12788	0	1	0
18655	55	186	10192	0	1	0
18656	56	186	2308	0	1	0
18657	57	186	18979	0	1	0
18658	58	186	17360	0	1	0
18659	59	186	6609	0	1	0
18660	60	186	12627	0	1	0
18661	61	186	7403	0	1	0
18662	62	186	18764	0	1	0
18663	63	186	7276	0	1	0
18664	64	186	9857	0	1	0
18665	65	186	5458	0	1	0
18666	66	186	18441	0	1	0
18667	67	186	3166	0	1	0
18668	68	186	15464	0	1	0
18669	69	186	16983	0	1	0
18670	70	186	9615	0	1	0
18671	71	186	9381	0	0	3
18672	72	186	10505	0	0	3
18673	73	186	7996	0	0	3
18674	74	186	14211	0	0	2
18675	75	186	13945	0	0	2
18676	76	186	19148	0	0	2
18677	77	186	1232	0	0	2
18678	78	186	18644	0	0	2
18679	79	186	2160	0	0	2
18680	80	186	13269	0	0	1
18681	81	186	8137	0	0	1
18682	82	186	19355	0	0	1
18683	83	186	7051	0	0	1
18684	84	186	9590	0	0	1
18685	85	186	5952	0	0	1
18686	86	186	857	0	0	1
18687	87	186	1492	0	0	1
18688	88	186	15177	0	0	0
18689	89	186	16334	0	0	0
18690	90	186	6046	0	0	0
18691	91	186	9942	0	0	0
18692	92	186	14852	0	0	0
18693	93	186	10328	0	0	0
18694	94	186	19467	0	0	0
18695	95	186	1830	0	0	0
18696	96	186	6670	0	0	0
18697	97	186	12576	0	0	0
18698	98	186	14070	0	0	0
